day,l6,kun
2017-06-04 23:00:00,6.625548749938114,9.474999999948022
2017-06-05 00:00:00,6.417185000083816,9.300000000070394
2017-06-05 01:00:00,6.92321124978843,9.724999999822307
2017-06-05 02:00:00,5.6134962499788825,8.624999999982265
2017-06-05 03:00:00,5.7027950001292975,8.700000000108595
2017-06-05 04:00:00,6.298120000021766,9.200000000018282
2017-06-05 05:00:00,6.3874187499559,9.274999999962962
2017-06-05 06:00:00,7.04227625046521,9.82500000039072
2017-06-05 07:00:00,8.679419999819943,11.199999999848773
2017-06-05 08:00:00,8.738952500360684,11.250000000302931
2017-06-05 09:00:00,10.28679750025039,12.550000000210298
2017-06-05 10:00:00,11.388148750252828,13.475000000212344
2017-06-05 11:00:00,12.9062275003485,14.750000000292697
2017-06-05 12:00:00,14.335007500140586,15.950000000118074
2017-06-05 13:00:00,15.108930000070496,16.600000000059207
2017-06-05 14:00:00,14.602903749856896,16.174999999879812
2017-06-05 15:00:00,14.156409999758623,15.799999999797274
2017-06-05 16:00:00,11.86440874941735,13.874999999510647
2017-06-05 17:00:00,9.989134999656127,12.29999999971119
2017-06-05 18:00:00,7.697133749579867,10.37499999964714
2017-06-05 19:00:00,6.655314999874764,9.499999999894817
2017-06-05 20:00:00,5.6432624997987455,8.649999999830971
2017-06-05 21:00:00,5.434898750152445,8.475000000128034
2017-06-05 22:00:00,6.000457499896774,8.949999999913302
2017-06-05 23:00:00,5.0181712498970175,8.124999999913506
2017-06-06 00:00:00,4.869339999973767,7.999999999977967
2017-06-06 01:00:00,4.571677499842196,7.749999999867464
2017-06-06 02:00:00,3.9465862500266384,7.225000000022373
2017-06-06 03:00:00,4.154949999973118,7.399999999977421
2017-06-06 04:00:00,3.797754999919515,7.099999999932402
2017-06-06 05:00:00,3.7084562500272082,7.025000000022851
2017-06-06 06:00:00,4.541911250629511,7.725000000528712
2017-06-06 07:00:00,7.637601250578182,10.325000000485602
2017-06-06 08:00:00,9.155679999804594,11.599999999835884
2017-06-06 09:00:00,8.828251250420541,11.325000000353203
2017-06-06 10:00:00,10.078433750254371,12.37500000021364
2017-06-06 11:00:00,12.102538750511338,14.075000000429462
2017-06-06 12:00:00,13.11459125002875,14.925000000024149
2017-06-06 13:00:00,13.53131874997052,15.27499999997524
2017-06-06 14:00:00,13.382487499941279,15.149999999950682
2017-06-06 15:00:00,12.995526249764959,14.824999999802595
2017-06-06 16:00:00,10.376096249145112,12.624999999282
2017-06-06 17:00:00,7.607834999703884,10.2999999997513
2017-06-06 18:00:00,6.179054999401353,9.099999999497209
2017-06-06 19:00:00,4.422846249668473,7.624999999721558
2017-06-06 20:00:00,3.5000924998784195,6.849999999897887
2017-06-06 21:00:00,3.17266375,6.574999999999999
2017-06-06 22:00:00,2.696403749846582,6.174999999871147
2017-06-06 23:00:00,2.4285074999070067,5.949999999921897
2017-06-07 00:00:00,2.8750012502808473,6.325000000235877
2017-06-07 01:00:00,2.964299999779984,6.399999999815213
2017-06-07 02:00:00,2.249910000032081,5.800000000026944
2017-06-07 03:00:00,2.5178062499362452,6.024999999946454
2017-06-07 04:00:00,2.279676249935839,5.824999999946113
2017-06-07 05:00:00,2.4285075000319183,5.950000000026808
2017-06-07 06:00:00,2.3094424999999195,5.849999999999931
2017-06-07 07:00:00,2.0415462497704007,5.624999999807164
2017-06-07 08:00:00,1.089026249769101,4.824999999806073
2017-06-07 09:00:00,0.8806625002325239,4.650000000195291
2017-06-07 10:00:00,1.8629487499655644,5.474999999971078
2017-06-07 11:00:00,1.3569225001348204,5.050000000113232
2017-06-07 12:00:00,1.7438837500678166,5.375000000056957
2017-06-07 13:00:00,2.2499100000337053,5.800000000028309
2017-06-07 14:00:00,1.743883749760086,5.374999999798502
2017-06-07 15:00:00,1.6545850001721798,5.3000000001446095
2017-06-07 16:00:00,2.3392087504163985,5.875000000349724
2017-06-07 17:00:00,3.708456249999432,7.0249999999995225
2017-06-07 18:00:00,3.2321962498945,6.624999999911392
2017-06-07 19:00:00,2.8154687497876996,6.274999999821694
2017-06-07 20:00:00,2.2201437501069625,5.775000000089835
2017-06-07 21:00:00,2.3689749999647525,5.899999999970396
2017-06-07 22:00:00,2.607105000035655,6.1000000000299455
2017-06-07 23:00:00,1.98201374967424,5.574999999726401
2017-06-08 00:00:00,1.0890262498546224,4.8249999998779005
2017-06-08 01:00:00,1.0294937500735826,4.7750000000618
2017-06-08 02:00:00,1.2676237499629652,4.974999999968896
2017-06-08 03:00:00,1.0592599999258494,4.7999999999377225
2017-06-08 04:00:00,0.8508962499627216,4.624999999968691
2017-06-08 05:00:00,0.8806625000375222,4.650000000031514
2017-06-08 06:00:00,2.6964037510558994,6.1750000008868255
2017-06-08 07:00:00,4.78004125034103,7.925000000286422
2017-06-08 08:00:00,6.566016250341679,9.425000000286968
2017-06-08 09:00:00,6.536249999808005,9.399999999838746
2017-06-08 10:00:00,6.030223750463831,8.97500000038956
2017-06-08 11:00:00,7.339938750233336,10.075000000195974
2017-06-08 12:00:00,7.994796250078455,10.625000000065892
2017-06-08 13:00:00,8.232926249606507,10.824999999669513
2017-06-08 14:00:00,7.637601250275813,10.325000000231649
2017-06-08 15:00:00,8.23292625023756,10.82500000019952
2017-06-08 16:00:00,7.935263749481594,10.574999999564602
2017-06-08 17:00:00,5.494431248997705,8.524999999158196
2017-06-08 18:00:00,4.393080000160971,7.600000000135196
2017-06-08 19:00:00,4.214482499716148,7.449999999761599
2017-06-08 20:00:00,3.559624999836755,6.899999999862894
2017-06-08 21:00:00,2.8452349997131425,6.299999999759075
2017-06-08 22:00:00,2.279676250123856,5.825000000104024
2017-06-08 23:00:00,2.8154687500827604,6.275000000069507
2017-06-09 00:00:00,2.5178062494586095,6.024999999545298
2017-06-09 01:00:00,1.4164549999579301,5.099999999964666
2017-06-09 02:00:00,1.5950525003366434,5.250000000282739
2017-06-09 03:00:00,2.279676249745711,5.824999999786428
2017-06-09 04:00:00,1.446221250298228,5.125000000250475
2017-06-09 05:00:00,2.3689749995723126,5.899999999640794
2017-06-09 06:00:00,1.2973900002579453,5.000000000216642
2017-06-09 07:00:00,2.1606112499563053,5.724999999963302
2017-06-09 08:00:00,1.952247500043045,5.550000000036152
2017-06-09 09:00:00,1.8034162500438575,5.425000000036835
2017-06-09 10:00:00,1.9522475000000004,5.549999999999999
2017-06-09 11:00:00,2.3689750003523184,5.900000000295904
2017-06-09 12:00:00,3.316179598773907,6.695535714755727
2017-06-09 13:00:00,5.010233583911077,8.118333333818567
2017-06-09 14:00:00,6.2425563333778245,9.1533333333707
2017-06-09 15:00:00,5.609527415947866,8.621666666062964
2017-06-09 16:00:00,2.6805284158106204,6.161666665947694
2017-06-09 17:00:00,1.347000416213656,5.041666666286193
2017-06-09 18:00:00,0.7774728335157625,4.563333333486552
2017-06-09 19:00:00,0.9104287500004768,4.6750000000004
2017-06-09 20:00:00,0.7417533331037344,4.533333333140497
2017-06-09 21:00:00,0.5572025833797138,4.378333333372288
2017-06-09 22:00:00,0.8290676667594596,4.6066666667446015
2017-06-09 23:00:00,1.1049015835197749,4.838333333489921
2017-06-10 00:00:00,1.315249749859436,5.014999999881943
2017-06-10 01:00:00,0.8310520830980866,4.6083333331357546
2017-06-10 02:00:00,0.3369323332388947,4.193333333254016
2017-06-10 03:00:00,0.13253741661930127,4.021666666626885
2017-06-10 04:00:00,0.29327516676195575,4.156666666746697
2017-06-10 05:00:00,0.5056077501436729,4.335000000120667
2017-06-10 06:00:00,1.1406210839593576,4.868333333859117
2017-06-10 07:00:00,3.303635250869869,6.685000000730583
2017-06-10 08:00:00,4.895137417346852,8.02166666723794
2017-06-10 09:00:00,6.887491750291726,9.695000000245013
2017-06-10 10:00:00,7.066089250293972,9.845000000246898
2017-06-10 11:00:00,8.161487250590593,10.765000000496023
2017-06-10 12:00:00,9.014786416765633,11.481666666749787
2017-06-10 13:00:00,9.473186666914899,11.866666666875151
2017-06-10 14:00:00,9.975244083533054,12.288333333501075
2017-06-10 15:00:00,9.586298416467313,11.961666666499234
2017-06-10 16:00:00,8.939378582478263,11.418333332615177
2017-06-10 17:00:00,7.129590582929584,9.898333332994232
2017-06-10 18:00:00,5.790109332166682,8.77333333235349
2017-06-10 19:00:00,4.164872083077934,7.408333333118829
2017-06-10 20:00:00,3.2460871664620763,6.636666666494836
2017-06-10 21:00:00,2.7222011666158252,6.196666666623965
2017-06-10 22:00:00,2.501930916460523,6.0116666664935305
2017-06-10 23:00:00,2.081234583074182,5.658333333115678
2017-06-11 00:00:00,1.5573485832295553,5.218333333246171
2017-06-11 01:00:00,1.4005796664575878,5.086666666491066
2017-06-11 02:00:00,0.779457249842797,4.564999999867968
2017-06-11 03:00:00,0.7318312499999893,4.524999999999991
2017-06-11 04:00:00,0.477825916455081,4.311666666488961
2017-06-11 05:00:00,-0.2544238333858316,3.6966666666225745
2017-06-11 06:00:00,1.563301834506163,5.223333334318366
2017-06-11 07:00:00,4.176778584832215,7.4183333345922104
2017-06-11 08:00:00,6.339792750160923,9.235000000135157
2017-06-11 09:00:00,5.113423248866984,8.204999999048406
2017-06-11 10:00:00,3.670752333225299,6.993333333242598
2017-06-11 11:00:00,3.6310640001636907,6.960000000137479
2017-06-11 12:00:00,4.097401917104343,7.351666667034261
2017-06-11 13:00:00,4.051760332730792,7.3133333328272725
2017-06-11 14:00:00,3.2798222498349956,6.664999999861417
2017-06-11 15:00:00,3.583438000331749,6.920000000278629
2017-06-11 16:00:00,3.2599780820562434,6.648333332260734
2017-06-11 17:00:00,1.089026250000466,4.825000000000391
2017-06-11 18:00:00,1.7796032505031976,5.405000000422624
2017-06-11 19:00:00,2.4364451667790332,5.9566666667610395
2017-06-11 20:00:00,2.916674000168829,6.360000000141795
2017-06-11 21:00:00,2.990097416609951,6.421666666619032
2017-06-11 22:00:00,2.6944193328786987,6.173333332951496
2017-06-11 23:00:00,1.8827929169521762,5.491666666906459
2017-06-12 00:00:00,1.926450082531697,5.528333332660058
2017-06-12 01:00:00,0.6722987500003147,4.475000000000264
2017-06-12 02:00:00,0.9739300833909218,4.7283333333817
2017-06-12 03:00:00,1.1227613333909439,4.853333333381719
2017-06-12 04:00:00,0.8806625000003357,4.650000000000282
2017-06-12 05:00:00,1.1029171664327895,4.836666666470238
2017-06-12 06:00:00,2.0336085849716055,5.6183333347092805
2017-06-12 07:00:00,4.736384083567065,7.888333333529639
2017-06-12 08:00:00,4.726462000531001,7.880000000445975
2017-06-12 09:00:00,6.467193719393213,9.34200119211625
2017-06-12 10:00:00,8.258614932385719,10.846575343203895
2017-06-12 11:00:00,9.176568596616772,11.617543859754562
2017-06-12 12:00:00,9.937540167324753,12.25666666721938
2017-06-12 13:00:00,11.026413135687465,13.171186440757118
2017-06-12 14:00:00,11.030953750090355,13.175000000075885
2017-06-12 15:00:00,10.459441748941398,12.694999999110902
2017-06-12 16:00:00,8.619887499210737,11.149999999337115
2017-06-12 17:00:00,6.9827437490249125,9.774999999181047
2017-06-12 18:00:00,5.077703748960182,8.174999999126682
2017-06-12 19:00:00,2.9642999993254957,6.399999999433499
2017-06-12 20:00:00,2.2499099999384384,5.7999999999482945
2017-06-12 21:00:00,2.339208750370755,5.875000000311389
2017-06-12 22:00:00,2.45827374956614,5.97499999963561
2017-06-12 23:00:00,2.1903775002488484,5.750000000209002
2017-06-13 00:00:00,2.4285074998750895,5.949999999895089
2017-06-13 01:00:00,2.2796762501254806,5.825000000105388
2017-06-13 02:00:00,2.2499099998117402,5.7999999998418845
2017-06-13 03:00:00,2.160611249873627,5.724999999893861
2017-06-13 04:00:00,1.7438837498734647,5.374999999893725
2017-06-13 05:00:00,1.446221249809547,5.124999999840043
2017-06-13 06:00:00,2.339208751657634,5.87500000139221
2017-06-13 07:00:00,5.40513250076563,8.450000000643035
2017-06-13 08:00:00,6.655315000962419,9.500000000808313
2017-06-13 09:00:00,7.637601250644618,10.325000000541399
2017-06-13 10:00:00,9.006848750258431,11.475000000217051
2017-06-13 11:00:00,9.631939999869566,11.999999999890452
2017-06-13 12:00:00,9.870070000779599,12.20000000065477
2017-06-13 13:00:00,11.269083750651683,13.375000000547335
2017-06-13 14:00:00,11.060719999542263,13.199999999615557
2017-06-13 15:00:00,10.584459999145356,12.799999999282203
2017-06-13 16:00:00,8.01878180642129,10.64514492623465
2017-06-13 17:00:00,7.43717516712859,10.156666667054624
2017-06-13 18:00:00,6.514421415140529,9.381666665384897
2017-06-13 19:00:00,4.589537249800375,7.764999999832339
2017-06-13 20:00:00,4.36728258306599,7.578333333108798
2017-06-13 21:00:00,3.5358119995982538,6.879999999662582
2017-06-13 22:00:00,3.0734429163304346,6.491666666384273
2017-06-13 23:00:00,2.6209959167341306,6.111666666723328
2017-06-14 00:00:00,2.785702499999881,6.2499999999999
2017-06-14 01:00:00,2.9920818334687547,6.42333333344707
2017-06-14 02:00:00,2.7162479163263797,6.191666666380867
2017-06-14 03:00:00,2.176486583265415,5.73833333327629
2017-06-14 04:00:00,2.176486583264982,5.738333333275926
2017-06-14 05:00:00,1.8808084997940455,5.489999999827024
2017-06-14 06:00:00,2.001857917356576,5.591666667246106
2017-06-14 07:00:00,4.7383685018661925,7.890000001567373
2017-06-14 08:00:00,6.762473500832591,9.590000000699273
2017-06-14 09:00:00,7.6336324169451695,10.321666666900576
2017-06-14 10:00:00,9.20330600083675,11.640000000702768
2017-06-14 11:00:00,10.261000084102907,12.52833333397968
2017-06-14 12:00:00,10.798776999578203,12.979999999645742
2017-06-14 13:00:00,10.141935083051198,12.428333333096372
2017-06-14 14:00:00,7.758650664405517,10.426666664767577
2017-06-14 15:00:00,7.655461001912942,10.340000001606635
2017-06-14 16:00:00,8.703232999359805,11.219999999462317
2017-06-14 17:00:00,7.6653830824057465,10.348333332554274
2017-06-14 18:00:00,5.669059915880045,8.671666666006
2017-06-14 19:00:00,4.813776333046531,7.953333333092454
2017-06-14 20:00:00,4.279968249568366,7.504999999637479
2017-06-14 21:00:00,3.7421913330445538,7.0533333330907935
2017-06-14 22:00:00,3.309588499782789,6.6899999998175685
2017-06-14 23:00:00,3.099240333260628,6.51333333327227
2017-06-15 00:00:00,3.37705866695764,6.746666666911048
2017-06-15 01:00:00,3.1627416663015273,6.566666666359994
2017-06-15 02:00:00,2.3769126660806936,5.906666666174521
2017-06-15 03:00:00,1.672444749779659,5.314999999814941
2017-06-15 04:00:00,1.9879670006632757,5.58000000055707
2017-06-15 05:00:00,2.795624583703021,6.258333333643826
2017-06-15 06:00:00,3.2619624999999193,6.649999999999933
2017-06-15 07:00:00,4.373235834820001,7.583333334581951
2017-06-15 08:00:00,6.002441917636286,8.951666667481028
2017-06-15 09:00:00,7.006556750449237,9.795000000377303
2017-06-15 10:00:00,8.167440500449995,10.77000000037794
2017-06-15 11:00:00,9.233072250902282,11.665000000757804
2017-06-15 12:00:00,10.19749874999975,12.474999999999792
2017-06-15 13:00:00,9.55454774909216,11.934999999237526
2017-06-15 14:00:00,8.717123917197965,11.231666667112892
2017-06-15 15:00:00,8.86595516605831,11.356666666155721
2017-06-15 16:00:00,8.312302916285072,10.891666666346175
2017-06-15 17:00:00,6.496561663988307,9.366666664417174
2017-06-15 18:00:00,2.32730224861976,5.864999998840767
2017-06-15 19:00:00,1.341047166744045,5.036666666731654
2017-06-15 20:00:00,2.5376504174375927,6.041666667314149
2017-06-15 21:00:00,2.3034892493037944,5.844999999415272
2017-06-15 22:00:00,1.8768396667441694,5.486666666731759
2017-06-15 23:00:00,1.8629487500000006,5.475
2017-06-16 00:00:00,1.6605382495317424,5.304999999606721
2017-06-16 01:00:00,1.1187925000000873,4.850000000000073
2017-06-16 02:00:00,1.4561433337255236,5.133333333662725
2017-06-16 03:00:00,1.920496833490596,5.523333333465414
2017-06-16 04:00:00,2.3193645837276735,5.858333333664531
2017-06-16 05:00:00,2.319364582541833,5.85833333266857
2017-06-16 06:00:00,2.6289335839666403,6.118333333865233
2017-06-16 07:00:00,2.351115250238913,5.885000000200658
2017-06-16 08:00:00,4.15891883540644,7.403333335074489
2017-06-16 09:00:00,7.435190751918702,10.155000001611475
2017-06-16 10:00:00,7.371689415304062,10.101666665522245
2017-06-16 11:00:00,7.643554500722666,10.330000000606951
2017-06-16 12:00:00,8.272614583735994,10.85833333367152
2017-06-16 13:00:00,8.588136833494625,11.123333333468798
2017-06-16 14:00:00,8.032500166018313,10.656666666122128
2017-06-16 15:00:00,7.175232165528154,9.936666665710456
2017-06-16 16:00:00,5.411085749511509,8.454999999589727
2017-06-16 17:00:00,4.359344915768453,7.571666665912277
2017-06-16 18:00:00,3.3016508325142793,6.683333332645428
2017-06-16 19:00:00,2.4939932495069606,6.004999999585907
2017-06-16 20:00:00,2.349130833745016,5.883333333679096
2017-06-16 21:00:00,2.577338750000006,6.075000000000005
2017-06-16 22:00:00,2.8591259167490803,6.311666666735883
2017-06-16 23:00:00,2.6646530834996547,6.1483333334730235
2017-06-17 00:00:00,3.18655466674953,6.586666666736261
2017-06-17 01:00:00,2.908736332999479,6.353333333052936
2017-06-17 02:00:00,2.107031999498449,5.679999999578758
2017-06-17 03:00:00,1.9661384167505362,5.561666666737107
2017-06-17 04:00:00,1.8788240832494634,5.488333333262893
2017-06-17 05:00:00,1.9502630835020098,5.548333333475001
2017-06-17 06:00:00,2.452320500507042,5.970000000425853
2017-06-17 07:00:00,4.2918747510151345,7.515000000852588
2017-06-17 08:00:00,5.867501585796729,8.838333335402286
2017-06-17 09:00:00,8.357944500766246,10.930000000643554
2017-06-17 10:00:00,8.89969025025631,11.385000000215268
2017-06-17 11:00:00,9.830381667522378,12.166666667385359
2017-06-17 12:00:00,10.753135417525048,12.9416666673876
2017-06-17 13:00:00,11.463556583247279,13.538333333261054
2017-06-17 14:00:00,11.671920333246595,13.713333333260483
2017-06-17 15:00:00,11.124221332987421,13.253333333042809
2017-06-17 16:00:00,9.397778831687056,11.803333331950661
2017-06-17 17:00:00,7.431221915189827,10.151666665426303
2017-06-17 18:00:00,5.9945042492160425,8.944999999341572
2017-06-17 19:00:00,4.748290582197967,7.898333332379765
2017-06-17 20:00:00,4.125183749999551,7.3749999999996225
2017-06-17 21:00:00,3.799739416491206,7.101666666519302
2017-06-17 22:00:00,3.7937861670187525,7.096666666962375
2017-06-17 23:00:00,5.153111584567579,8.238333334369948
2017-06-18 00:00:00,4.454596915164428,7.65166666540497
2017-06-18 01:00:00,3.89896025026599,7.185000000223399
2017-06-18 02:00:00,4.075573332444092,7.33333333258648
2017-06-18 03:00:00,2.8194375829769385,6.278333333034006
2017-06-18 04:00:00,2.6348868335118754,6.123333333483286
2017-06-18 05:00:00,2.593214083243941,6.088333333258254
2017-06-18 06:00:00,2.749983000538592,6.220000000452352
2017-06-18 07:00:00,5.254316836210691,8.323333335749961
2017-06-18 08:00:00,8.193237917567334,10.791666667423115
2017-06-18 09:00:00,8.546113892528918,11.088039215998757
2017-06-18 10:00:00,9.34419958396715,11.75833333386566
2017-06-18 11:00:00,10.594382084513441,12.808333334324479
2017-06-18 12:00:00,12.201759584515742,14.15833333432641
2017-06-18 13:00:00,12.539110416849592,14.441666666820304
2017-06-18 14:00:00,12.816928749176219,14.674999999308126
2017-06-18 15:00:00,10.862278331224974,13.03333333156257
2017-06-18 16:00:00,9.115991666298646,11.566666666357573
2017-06-18 17:00:00,7.697133748618909,10.374999998840053
2017-06-18 18:00:00,6.486639582872077,9.358333332945932
2017-06-18 19:00:00,5.940924999167014,8.899999999300395
2017-06-18 20:00:00,5.147158333147753,8.23333333317747
2017-06-18 21:00:00,5.097547916573484,8.191666666588405
2017-06-18 22:00:00,5.127314166572889,8.216666666587905
2017-06-18 23:00:00,4.690742500000082,7.850000000000068
2017-06-19 00:00:00,4.9189504165725095,8.041666666587586
2017-06-19 01:00:00,4.551833333145615,7.733333333175672
2017-06-19 02:00:00,4.313703333145154,7.533333333175285
2017-06-19 03:00:00,4.145027916572319,7.391666666587427
2017-06-19 04:00:00,3.8672095831444775,7.158333333174717
2017-06-19 05:00:00,3.8672095834280045,7.158333333412846
2017-06-19 06:00:00,3.926742083428357,7.208333333413141
2017-06-19 07:00:00,4.41292416714211,7.616666667065981
2017-06-19 08:00:00,4.859417917143436,7.9916666670670935
2017-06-19 09:00:00,5.6631066674312684,8.666666667308839
2017-06-19 10:00:00,5.573807915708905,8.591666665862265
2017-06-19 11:00:00,5.097547917435193,8.191666667312134
2017-06-19 12:00:00,6.357652500865878,9.250000000727232
2017-06-19 13:00:00,8.10393916772652,10.716666667556812
2017-06-19 14:00:00,8.858017499999079,11.349999999999227
2017-06-19 15:00:00,8.00471833313982,10.633333333170805
2017-06-19 16:00:00,7.4391595822656305,10.158333332436595
2017-06-19 17:00:00,5.921080831679246,8.883333331944103
2017-06-19 18:00:00,4.3633137494149965,7.574999999508668
2017-06-19 19:00:00,3.3512612491207756,6.724999999261558
2017-06-19 20:00:00,3.202430000587847,6.600000000493719
2017-06-19 21:00:00,4.164872084020238,7.408333333910249
2017-06-19 22:00:00,4.482378750000081,7.675000000000068
2017-06-19 23:00:00,4.700664583431688,7.858333333415938
2017-06-20 00:00:00,4.373235832839428,7.583333332918512
2017-06-20 01:00:00,4.3335474999994865,7.549999999999567
2017-06-20 02:00:00,3.371105415674496,6.741666665833365
2017-06-20 03:00:00,2.8849233334328783,6.333333333416939
2017-06-20 04:00:00,3.2421183337318915,6.633333333668073
2017-06-20 05:00:00,3.7679887505994336,7.075000000503451
2017-06-20 06:00:00,4.909028334634615,8.033333334426251
2017-06-20 07:00:00,5.047937499398861,8.149999999495115
2017-06-20 08:00:00,4.948716666868058,8.066666666835811
2017-06-20 09:00:00,5.176924583736846,8.258333333672235
2017-06-20 10:00:00,4.670898332223371,7.833333332401101
2017-06-20 11:00:00,4.353391666565363,7.566666666581584
2017-06-20 12:00:00,4.393080000304292,7.600000000255568
2017-06-20 13:00:00,4.621287916870196,7.791666666837607
2017-06-20 14:00:00,4.154949999083848,7.399999999230545
2017-06-20 15:00:00,3.767988749693596,7.0749999997426585
2017-06-20 16:00:00,3.6786900006138095,7.0000000005155245
2017-06-20 17:00:00,4.819729584665803,7.958333334452444
2017-06-20 18:00:00,5.5241974984585065,8.549999998705335
2017-06-20 19:00:00,3.162741665328892,6.566666665543099
2017-06-20 20:00:00,2.289598333127043,5.833333333160074
2017-06-20 21:00:00,2.3590529168731744,5.891666666840107
2017-06-20 22:00:00,2.3590529168739858,5.8916666668407895
2017-06-20 23:00:00,2.974222083748162,6.408333333681739
2017-06-21 00:00:00,3.430637916874338,6.791666666841085
2017-06-21 01:00:00,2.6666374993752275,6.149999999475266
2017-06-21 02:00:00,2.577338750000054,6.0750000000000455
2017-06-21 03:00:00,2.537650416562087,6.041666666578832
2017-06-21 04:00:00,2.507884166561654,6.016666666578468
2017-06-21 05:00:00,2.5277283334382115,6.033333333421418
2017-06-21 06:00:00,2.5971829175095342,6.0916666673745725
2017-06-21 07:00:00,4.293859167510265,7.516666667375186
2017-06-21 08:00:00,3.480248332170771,6.833333332356923
2017-06-21 09:00:00,3.0932870834393213,6.5083333334223505
2017-06-21 10:00:00,3.4901704171975,6.8416666671125
2017-06-21 11:00:00,3.8969758334397,7.183333333422669
2017-06-21 12:00:00,4.234326667199584,7.466666667114252
2017-06-21 13:00:00,3.7580666659195545,7.0666666660391835
2017-06-21 14:00:00,4.184716250963286,7.425000000809041
2017-06-21 15:00:00,5.722639167845745,8.716666667656948
2017-06-21 16:00:00,4.4823787480665,7.674999998376098
2017-06-21 17:00:00,4.69074250129205,7.850000001085164
2017-06-21 18:00:00,3.569547081176731,6.908333331522051
2017-06-21 19:00:00,2.408663332468592,5.933333332607058
2017-06-21 20:00:00,1.1485587490257512,4.87499999918175
2017-06-21 21:00:00,1.3172341675351984,5.016666667396127
2017-06-21 22:00:00,2.0316241668842197,5.616666666849383
2017-06-21 23:00:00,2.32928666688449,5.8666666668496115
2017-06-22 00:00:00,1.9522474986891891,5.54999999889908
2017-06-22 01:00:00,0.9501170831142649,4.708333333149342
2017-06-22 02:00:00,0.7615974999998918,4.549999999999909
2017-06-22 03:00:00,0.6226883331136426,4.43333333314882
2017-06-22 04:00:00,0.5234674999999194,4.349999999999932
2017-06-22 05:00:00,0.4341687500000814,4.275000000000069
2017-06-22 06:00:00,0.7715195841069502,4.558333333983077
2017-06-22 07:00:00,3.5497029205412476,6.8916666699208395
2017-06-22 08:00:00,6.496561668885427,9.366666668530154
2017-06-22 09:00:00,6.308042081778765,9.208333332027685
2017-06-22 10:00:00,6.91328916789155,9.716666667695419
2017-06-22 11:00:00,8.262692500333639,10.850000000280216
2017-06-22 12:00:00,8.867939584114856,11.358333333989716
2017-06-22 13:00:00,8.74887458277264,11.258333332862419
2017-06-22 14:00:00,8.05432875033713,10.675000000283148
2017-06-22 15:00:00,9.8700700016853,12.200000001415447
2017-06-22 16:00:00,8.887783747296213,11.374999997729152
2017-06-22 17:00:00,6.93313333141337,9.7333333317208
2017-06-22 18:00:00,4.303781247964302,7.524999998290264
2017-06-22 19:00:00,3.033754583106739,6.458333333143021
2017-06-22 20:00:00,3.033754583446793,6.458333333428626
2017-06-22 21:00:00,3.093287083788743,6.508333333715821
2017-06-22 22:00:00,3.837443333789068,7.133333333716094
2017-06-22 23:00:00,4.065651249999973,7.324999999999978
2017-06-23 00:00:00,3.7382224993134754,7.049999999423403
2017-06-23 01:00:00,3.3909495834479575,6.758333333429603
2017-06-23 02:00:00,3.3214949996553704,6.6999999997105535
2017-06-23 03:00:00,3.1329754168968083,6.541666666859957
2017-06-23 04:00:00,3.2520404162053835,6.641666666279245
2017-06-23 05:00:00,2.8551570831021365,6.3083333331391565
2017-06-23 06:00:00,4.313703336919838,7.5333333363455575
2017-06-23 07:00:00,6.208821250000136,9.125000000000114
2017-06-23 08:00:00,7.062120417246283,9.841666667153474
2017-06-23 09:00:00,7.587990835195172,10.283333334897051
2017-06-23 10:00:00,9.225134584499228,11.658333334312541
2017-06-23 11:00:00,10.693602918301668,12.891666668039868
2017-06-23 12:00:00,11.556824166901112,13.616666666863573
2017-06-23 13:00:00,12.132304999999622,14.099999999999682
2017-06-23 14:00:00,11.933863333098266,13.933333333135906
2017-06-23 15:00:00,11.91401916654844,13.916666666567373
2017-06-23 16:00:00,11.38814874929244,13.474999999405735
2017-06-23 17:00:00,9.05645916300639,11.516666663592483
2017-06-23 18:00:00,7.111730832741453,9.883333332836227
2017-06-23 19:00:00,5.9210808320296415,8.883333332238394
2017-06-23 20:00:00,5.236457083808614,8.30833333373251
2017-06-23 21:00:00,5.663106665833464,8.66666666596688
2017-06-23 22:00:00,4.403002083453426,7.608333333434196
2017-06-23 23:00:00,4.680820415830838,7.841666665964674
2017-06-24 00:00:00,4.3633137507178485,7.575000000602904
2017-06-24 01:00:00,4.75027499964067,7.899999999698206
2017-06-24 02:00:00,4.641132083453264,7.80833333343406
2017-06-24 03:00:00,4.740352916907231,7.89166666686871
2017-06-24 04:00:00,4.968560833453724,8.083333333434448
2017-06-24 05:00:00,4.730430832729921,7.88333333282654
2017-06-24 06:00:00,5.4944312529015225,8.525000002436922
2017-06-24 07:00:00,7.072042500363688,9.850000000305453
2017-06-24 08:00:00,9.135835836366482,11.583333335880805
2017-06-24 09:00:00,10.991265417639102,13.141666667483394
2017-06-24 10:00:00,12.420045418005497,14.34166666779112
2017-06-24 11:00:00,13.124513333821199,14.933333333743082
2017-06-24 12:00:00,13.322955000366829,15.100000000308093
2017-06-24 13:00:00,13.313032916912457,15.091666666873097
2017-06-24 14:00:00,13.541240832720334,15.28333333281849
2017-06-24 15:00:00,13.769448749999025,15.47499999999918
2017-06-24 16:00:00,11.804876246677424,13.824999997209442
2017-06-24 17:00:00,9.63193999889047,11.999999999068132
2017-06-24 18:00:00,8.133705414690853,10.741666665007223
